timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,capture_date,capture_year
20050105160013,,,West Virginia Stats West Virginia,3395,0,64,1,2,2005-01-05 16:00:13,2005
20050105160021,,,Mississippi Stats Mississippi,2001,0,0,1,3,2005-01-05 16:00:21,2005
20050105160035,,,Texas Stats Texas,176839,0,6761,16,700,2005-01-05 16:00:35,2005
20050105160037,,,Washington State Stats Washington,64888,0,784,4,213,2005-01-05 16:00:37,2005
20050105160040,,,Nevada Stats Nevada,8749,0,931,2,159,2005-01-05 16:00:40,2005
20050105160045,,,Missouri Stats Missouri,27119,0,2522,4,451,2005-01-05 16:00:45,2005
20050105160049,,,Vermont Stats Vermont,1540,0,34,1,0,2005-01-05 16:00:49,2005
20050105160057,,,Montana Stats Montana,2278,0,52,1,9,2005-01-05 16:00:57,2005
20050105160101,,,Utah Stats Utah,7130,0,205,1,22,2005-01-05 16:01:01,2005
20050105160105,,,Idaho Stats Idaho,2563,0,79,1,4,2005-01-05 16:01:05,2005
20050105160108,,,Colorado Stats Colorado,32810,0,968,4,94,2005-01-05 16:01:08,2005
20050105160112,,,Michigan Stats Michigan,127242,0,3395,4,844,2005-01-05 16:01:12,2005
20050105160113,,,Hawaii Stats Hawaii,1802,0,24,1,1,2005-01-05 16:01:13,2005
20050105160118,,,Kansas Stats Kansas,7553,0,874,5,83,2005-01-05 16:01:18,2005
20050105160122,,,Wyoming Stats Wyoming,821,0,4,1,5,2005-01-05 16:01:22,2005
20050105160125,,,Arizona Stats Arizona,24420,0,2555,7,391,2005-01-05 16:01:25,2005
20050105160129,,,Arkansas Stats Arkansas,16995,0,638,1,60,2005-01-05 16:01:29,2005
20050105160134,,,Louisiana Stats Louisiana,24281,0,1856,5,333,2005-01-05 16:01:34,2005
20050105160141,,,Illinois Stats Illinois,54538,0,7562,9,1706,2005-01-05 16:01:41,2005
20050105160146,,,Alaska Stats Alaska,3194,0,217,1,63,2005-01-05 16:01:46,2005
20050105160203,,,Florida Stats Florida,199465,0,7368,10,2972,2005-01-05 16:02:03,2005
20050105160206,,,Massachusetts Stats Massachusetts,0,0,1224,2,361,2005-01-05 16:02:06,2005
20050105160208,,,New Jersey Stats New Jersey,11563,0,1720,1,122,2005-01-05 16:02:08,2005
20050105160211,,,South Carolina Stats South Carolina,30397,0,962,1,127,2005-01-05 16:02:11,2005
20050105160217,,,Lab,6878,0,970,4,63,2005-01-05 16:02:17,2005
20050105160219,,,North Dakota Stats North Dakota,992,0,9,1,2,2005-01-05 16:02:19,2005
20050105160225,,,Tennessee Stats Tennessee,52856,0,1172,3,80,2005-01-05 16:02:25,2005
20050105160229,,,Virginia Stats Virginia,205826,0,3657,4,2312,2005-01-05 16:02:29,2005
20050105160235,,,Oklahoma Stats Oklahoma,28526,0,407,3,53,2005-01-05 16:02:35,2005
20050105160238,,,New York Stats New York,131763,0,12528,9,4367,2005-01-05 16:02:38,2005
20050105160243,,,Alabama Stats Alabama,20294,0,241,4,434,2005-01-05 16:02:43,2005
20050203080301,,,Georgia Stats Georgia,87761,0,3289,2,496,2005-02-03 08:03:01,2005
20050203080304,,,Rhode Island Stats Rhode Island,403,0,32,1,0,2005-02-03 08:03:04,2005
20050203080307,,,Delaware Stats Delaware,1620,0,89,1,1,2005-02-03 08:03:07,2005
20050203080310,,,Iowa Stats Iowa,3801,0,918,1,57,2005-02-03 08:03:10,2005
20050203080315,,,Nebraska Stats Nebraska,1153,0,271,1,9,2005-02-03 08:03:15,2005
20050203080321,,,Ohio Stats Ohio,54638,0,5624,10,1099,2005-02-03 08:03:21,2005
20050203080335,,,South Dakota Stats South Dakota,1986,0,60,1,0,2005-02-03 08:03:35,2005
20050203080337,,,Wisconsin Stats Wisconsin,74690,0,2092,2,521,2005-02-03 08:03:37,2005
20050203080340,,,Indiana Stats Indiana,33076,0,1138,3,409,2005-02-03 08:03:40,2005
20050203080343,,,Mexico Stats New Mexico,23842,0,829,3,416,2005-02-03 08:03:43,2005
20050203080348,,,North Carolina Stats North Carolina,35667,0,1171,2,195,2005-02-03 08:03:48,2005
20050203080354,,,Oregon Stats Oregon,54891,0,2236,1,547,2005-02-03 08:03:54,2005
20050203080359,,,Pennsylvania Stats Pennsylvania,42538,0,2366,4,508,2005-02-03 08:03:59,2005
20050203080402,,,Army,1627,0,576,1,20,2005-02-03 08:04:02,2005
20050203080405,,,Connecticut Stats Connecticut,6275,0,801,1,150,2005-02-03 08:04:05,2005
20050203080409,,,Maryland Stats Maryland,20557,0,1594,6,240,2005-02-03 08:04:09,2005
20050203080412,,,Minnesota Stats Minnesota,23613,0,1619,2,218,2005-02-03 08:04:12,2005
20050203080415,,,California Stats California,244704,0,6673,17,930,2005-02-03 08:04:15,2005
20050203080418,,,New Hampshire Stats New Hampshire,131,0,109,1,7,2005-02-03 08:04:18,2005
20050203080421,,,Kentucky Stats Kentucky,5301,0,944,1,102,2005-02-03 08:04:21,2005
20050203080425,,,Maine Stats Maine,3408,0,763,1,51,2005-02-03 08:04:25,2005
20050203080430,,,West Virginia Stats West Virginia,163,0,94,1,5,2005-02-03 08:04:30,2005
20050203080433,,,Mississippi Stats Mississippi,2039,0,1,1,3,2005-02-03 08:04:33,2005
20050203080436,,,Texas Stats Texas,176383,0,6972,16,759,2005-02-03 08:04:36,2005
20050203080441,,,Washington State Stats Washington,69822,0,794,4,222,2005-02-03 08:04:41,2005
20050203080444,,,Nevada Stats Nevada,8753,0,938,2,162,2005-02-03 08:04:44,2005
20050203080447,,,Missouri Stats Missouri,27211,0,1999,4,463,2005-02-03 08:04:47,2005
20050203080449,,,Vermont Stats Vermont,1540,0,34,1,0,2005-02-03 08:04:49,2005
20050203080453,,,Montana Stats Montana,2278,0,56,1,9,2005-02-03 08:04:53,2005
20050203080459,,,Utah Stats Utah,7517,0,205,1,23,2005-02-03 08:04:59,2005
20050203080502,,,Idaho Stats Idaho,2563,0,74,1,4,2005-02-03 08:05:02,2005
20050203080505,,,Colorado Stats Colorado,33321,0,990,4,101,2005-02-03 08:05:05,2005
20050203080507,,,Michigan Stats Michigan,131641,0,3559,4,895,2005-02-03 08:05:07,2005
20050203080509,,,Hawaii Stats Hawaii,1802,0,24,1,1,2005-02-03 08:05:09,2005
20050203080515,,,Kansas Stats Kansas,7537,0,927,5,83,2005-02-03 08:05:15,2005
20050203080518,,,Wyoming Stats Wyoming,821,0,4,1,5,2005-02-03 08:05:18,2005
20050203080521,,,Arizona Stats Arizona,25724,0,2651,7,430,2005-02-03 08:05:21,2005
20050203080525,,,Arkansas Stats Arkansas,16997,0,642,1,62,2005-02-03 08:05:25,2005
20050203080528,,,Louisiana Stats Louisiana,24281,0,1900,5,333,2005-02-03 08:05:28,2005
20050203080531,,,Illinois Stats Illinois,61004,0,7591,9,1765,2005-02-03 08:05:31,2005
20050203080534,,,Alaska Stats Alaska,3533,0,229,1,71,2005-02-03 08:05:34,2005
20050203080539,,,Florida Stats Florida,201639,0,7422,10,2972,2005-02-03 08:05:39,2005
20050203080542,,,Massachusetts Stats Massachusetts,191,0,1238,2,361,2005-02-03 08:05:42,2005
20050203080546,,,New Jersey Stats New Jersey,11913,0,1802,1,137,2005-02-03 08:05:46,2005
20050203080549,,,South Carolina Stats South Carolina,30397,0,971,1,143,2005-02-03 08:05:49,2005
20050203080551,,,Lab,9128,0,970,4,63,2005-02-03 08:05:51,2005
20050203080554,,,North Dakota Stats North Dakota,992,0,9,1,2,2005-02-03 08:05:54,2005
20050203080557,,,Tennessee Stats Tennessee,53687,0,1158,3,80,2005-02-03 08:05:57,2005
20050203080602,,,Virginia Stats Virginia,206897,0,3754,4,2342,2005-02-03 08:06:02,2005
20050203080617,,,Oklahoma Stats Oklahoma,30523,0,428,3,61,2005-02-03 08:06:17,2005
20050203080620,,,New York Stats New York,134993,0,12650,9,2821,2005-02-03 08:06:20,2005
20050203080624,,,Alabama Stats Alabama,31542,0,676,4,434,2005-02-03 08:06:24,2005
20060105041329,,,California Stats California,310210,0,8622,17,1066,2006-01-05 04:13:29,2006
20060105041342,,,Alabama Stats Alabama,84188,0,1376,4,1038,2006-01-05 04:13:42,2006
20060105041351,,,Maine Stats Maine,6468,0,984,1,60,2006-01-05 04:13:51,2006
20060105041400,,,West Virginia Stats West Virginia,163,0,136,1,8,2006-01-05 04:14:00,2006
20060105041419,,,Rhode Island Stats Rhode Island,451,0,51,1,2,2006-01-05 04:14:19,2006
20060105041428,,,Nebraska Stats Nebraska,1351,0,339,1,13,2006-01-05 04:14:28,2006
20060105041450,,,Nevada Stats Nevada,14542,0,1100,2,224,2006-01-05 04:14:50,2006
20060105041459,,,South Carolina Stats South Carolina,43333,0,1490,2,0,2006-01-05 04:14:59,2006
20060105041511,,,North Dakota Stats North Dakota,1049,0,40,1,3,2006-01-05 04:15:11,2006
20060105041518,,,Oregon Stats Oregon,67453,0,2839,1,902,2006-01-05 04:15:18,2006
20060105041527,,,Washington State Stats Washington,82101,0,969,4,299,2006-01-05 04:15:27,2006
20060105041537,,,Indiana Stats Indiana,33132,0,1432,3,481,2006-01-05 04:15:37,2006
20060105041555,,,Idaho Stats Idaho,3092,0,87,1,4,2006-01-05 04:15:55,2006
20060105041608,,,Louisiana Stats Louisiana,36192,0,2709,5,364,2006-01-05 04:16:08,2006
20060105041619,,,Florida Stats Florida,276319,0,9995,10,3903,2006-01-05 04:16:19,2006
20060105041631,,,Oklahoma Stats Oklahoma,32998,0,546,3,93,2006-01-05 04:16:31,2006
20060105041656,,,Alaska Stats Alaska,10027,0,232,1,139,2006-01-05 04:16:56,2006
20060105041708,,,Michigan Stats Michigan,156847,0,4276,4,1172,2006-01-05 04:17:08,2006
20060105041714,,,New York Stats New York,152005,0,15249,9,3597,2006-01-05 04:17:14,2006
20060105041722,,,Pennsylvania Stats Pennsylvania,54132,0,3043,4,706,2006-01-05 04:17:22,2006
20060105041730,,,Vermont Stats Vermont,2460,0,96,1,0,2006-01-05 04:17:30,2006
20060105041736,,,Maryland Stats Maryland,23318,0,2347,6,401,2006-01-05 04:17:36,2006
20060105041754,,,North Carolina Stats North Carolina,59092,0,1800,2,307,2006-01-05 04:17:54,2006
20060105041808,,,Connecticut Stats Connecticut,10673,0,1124,1,151,2006-01-05 04:18:08,2006
20060105041842,,,Delaware Stats Delaware,1754,0,138,1,4,2006-01-05 04:18:42,2006
20060105041925,,,Virginia Stats Virginia,234615,0,5305,4,3061,2006-01-05 04:19:25,2006
20060105041930,,,Mexico Stats New Mexico,26380,0,968,3,476,2006-01-05 04:19:30,2006
20060105041951,,,Arizona Stats Arizona,68932,0,3900,7,870,2006-01-05 04:19:51,2006
20060105042003,,,Kansas Stats Kansas,10965,0,1269,5,162,2006-01-05 04:20:03,2006
20060105042011,,,Tennessee Stats Tennessee,62952,0,1493,3,98,2006-01-05 04:20:11,2006
20060105042016,,,Iowa Stats Iowa,5306,0,1159,1,79,2006-01-05 04:20:16,2006
20060105042026,,,Ohio Stats Ohio,71148,0,7836,10,1555,2006-01-05 04:20:26,2006
20060105042034,,,Hawaii Stats Hawaii,1947,0,44,1,2,2006-01-05 04:20:34,2006
20060105042041,,,New Hampshire Stats New Hampshire,823,0,180,1,11,2006-01-05 04:20:41,2006
20060105042059,,,Lab,22530,0,1145,4,97,2006-01-05 04:20:59,2006
20060105042126,,,Missouri Stats Missouri,42968,0,3095,4,705,2006-01-05 04:21:26,2006
20060105042154,,,Utah Stats Utah,11888,0,223,1,36,2006-01-05 04:21:54,2006
20060105042203,,,Army,2049,0,606,1,26,2006-01-05 04:22:03,2006
20060105042225,,,Mississippi Stats Mississippi,3222,0,9,1,5,2006-01-05 04:22:25,2006
20060105042246,,,Kentucky Stats Kentucky,9103,0,1351,1,193,2006-01-05 04:22:46,2006
20060105042306,,,New Jersey Stats New Jersey,19330,0,2542,1,233,2006-01-05 04:23:06,2006
20060105042326,,,Texas Stats Texas,217031,0,9929,16,1098,2006-01-05 04:23:26,2006
20060105042337,,,Georgia Stats Georgia,105659,0,3710,2,643,2006-01-05 04:23:37,2006
20060105042349,,,Illinois Stats Illinois,162567,0,9839,9,3266,2006-01-05 04:23:49,2006
20060105042426,,,Montana Stats Montana,2370,0,60,1,13,2006-01-05 04:24:26,2006
20060105042451,,,Massachusetts Stats Massachusetts,5936,0,1497,2,361,2006-01-05 04:24:51,2006
20060105042538,,,Wyoming Stats Wyoming,821,0,4,1,5,2006-01-05 04:25:38,2006
20060105042547,,,Arkansas Stats Arkansas,27516,0,807,1,86,2006-01-05 04:25:47,2006
20060105042555,,,South Dakota Stats South Dakota,5315,0,77,1,4,2006-01-05 04:25:55,2006
20060105042611,,,Colorado Stats Colorado,44861,0,1512,4,212,2006-01-05 04:26:11,2006
20060105042617,,,Wisconsin Stats Wisconsin,85572,0,2726,2,729,2006-01-05 04:26:17,2006
20060105042632,,,Minnesota Stats Minnesota,39558,0,1979,2,373,2006-01-05 04:26:32,2006
20060201183642,,,Iowa Stats Iowa,5403,0,1171,1,80,2006-02-01 18:36:42,2006
20060201183648,,,New York Stats New York,153590,0,15411,9,3597,2006-02-01 18:36:48,2006
20060201183654,,,Oregon Stats Oregon,67455,0,2858,1,918,2006-02-01 18:36:54,2006
20060201183707,,,Arizona Stats Arizona,70794,0,3946,7,900,2006-02-01 18:37:07,2006
20060201183718,,,Minnesota Stats Minnesota,39558,0,2027,2,376,2006-02-01 18:37:18,2006
20060201183723,,,North Dakota Stats North Dakota,1049,0,43,1,3,2006-02-01 18:37:23,2006
20060201183727,,,Wisconsin Stats Wisconsin,86338,0,2750,2,742,2006-02-01 18:37:27,2006
20060201183732,,,Arkansas Stats Arkansas,31406,0,816,1,86,2006-02-01 18:37:32,2006
20060201183801,,,Lab,22530,0,1163,4,97,2006-02-01 18:38:01,2006
20060201183809,,,Washington State Stats Washington,82101,0,985,4,300,2006-02-01 18:38:09,2006
20060201183815,,,Ohio Stats Ohio,75983,0,8015,10,1623,2006-02-01 18:38:15,2006
20060201183822,,,Missouri Stats Missouri,46518,0,3198,4,752,2006-02-01 18:38:22,2006
20060201183826,,,Maryland Stats Maryland,23318,0,2355,6,401,2006-02-01 18:38:26,2006
20060201183834,,,Kentucky Stats Kentucky,9098,0,1369,1,198,2006-02-01 18:38:34,2006
20060201183840,,,Alaska Stats Alaska,10027,0,234,1,140,2006-02-01 18:38:40,2006
20060201183903,,,Connecticut Stats Connecticut,12971,0,1154,1,151,2006-02-01 18:39:03,2006
20060201183915,,,California Stats California,316307,0,8801,17,1066,2006-02-01 18:39:15,2006
20060201183921,,,Idaho Stats Idaho,3092,0,87,1,4,2006-02-01 18:39:21,2006
20060201183939,,,Michigan Stats Michigan,157617,0,4336,4,1172,2006-02-01 18:39:39,2006
20060201183944,,,Maine Stats Maine,6468,0,995,1,60,2006-02-01 18:39:44,2006
20060201183956,,,West Virginia Stats West Virginia,163,0,136,1,8,2006-02-01 18:39:56,2006
20060201184004,,,North Carolina Stats North Carolina,59092,0,1836,2,308,2006-02-01 18:40:04,2006
20060201184015,,,Wyoming Stats Wyoming,821,0,4,1,5,2006-02-01 18:40:15,2006
20060201184024,,,Colorado Stats Colorado,45729,0,1562,4,221,2006-02-01 18:40:24,2006
20060201184035,,,Oklahoma Stats Oklahoma,32998,0,559,3,95,2006-02-01 18:40:35,2006
20060201184042,,,New Jersey Stats New Jersey,20771,0,2557,1,246,2006-02-01 18:40:42,2006
20060201184047,,,Georgia Stats Georgia,107155,0,3760,2,660,2006-02-01 18:40:47,2006
20060201184059,,,Vermont Stats Vermont,2585,0,96,1,0,2006-02-01 18:40:59,2006
20060201184104,,,South Carolina Stats South Carolina,43332,0,1542,2,0,2006-02-01 18:41:04,2006
20060201184130,,,Hawaii Stats Hawaii,1947,0,45,1,2,2006-02-01 18:41:30,2006
20060201184143,,,Indiana Stats Indiana,33132,0,1473,3,487,2006-02-01 18:41:43,2006
20060201184148,,,Louisiana Stats Louisiana,37430,0,2737,5,371,2006-02-01 18:41:48,2006
20060201184211,,,Rhode Island Stats Rhode Island,451,0,52,1,2,2006-02-01 18:42:11,2006
20060201184223,,,Virginia Stats Virginia,236094,0,5402,4,3110,2006-02-01 18:42:23,2006
20060201184241,,,New Hampshire Stats New Hampshire,867,0,191,1,12,2006-02-01 18:42:41,2006
20060201184301,,,South Dakota Stats South Dakota,5315,0,77,1,4,2006-02-01 18:43:01,2006
20060201184311,,,Pennsylvania Stats Pennsylvania,54143,0,3135,4,727,2006-02-01 18:43:11,2006
20060201184326,,,Illinois Stats Illinois,173557,0,9914,9,3394,2006-02-01 18:43:26,2006
20060201184340,,,Tennessee Stats Tennessee,64252,0,1461,3,101,2006-02-01 18:43:40,2006
20060201184345,,,Mexico Stats New Mexico,30074,0,986,3,486,2006-02-01 18:43:45,2006
20060201184354,,,Nebraska Stats Nebraska,1372,0,345,1,13,2006-02-01 18:43:54,2006
20060201184359,,,Nevada Stats Nevada,14542,0,1107,2,225,2006-02-01 18:43:59,2006
20060201184409,,,Montana Stats Montana,2370,0,60,1,13,2006-02-01 18:44:09,2006
20060201184416,,,Delaware Stats Delaware,1754,0,140,1,6,2006-02-01 18:44:16,2006
20060201184425,,,Massachusetts Stats Massachusetts,5936,0,1497,2,361,2006-02-01 18:44:25,2006
20060201184432,,,Alabama Stats Alabama,99387,0,1590,4,1038,2006-02-01 18:44:32,2006
20060201184514,,,Mississippi Stats Mississippi,3676,0,10,1,5,2006-02-01 18:45:14,2006
20060201184526,,,Utah Stats Utah,12616,0,223,1,36,2006-02-01 18:45:26,2006
20060201184540,,,Kansas Stats Kansas,10965,0,1273,5,164,2006-02-01 18:45:40,2006
20060201184549,,,Texas Stats Texas,220317,0,10148,16,1156,2006-02-01 18:45:49,2006
20060201184559,,,Army,2081,0,608,1,26,2006-02-01 18:45:59,2006
20060201184623,,,Florida Stats Florida,279958,0,10075,10,3903,2006-02-01 18:46:23,2006
20070110050138,,,Delaware Stats Delaware,2102,0,183,1,6,2007-01-10 05:01:38,2007
20070110050144,,,Maryland Stats Maryland,28060,0,3268,6,586,2007-01-10 05:01:44,2007
20070110050151,,,Kentucky Stats Kentucky,10802,0,1759,1,249,2007-01-10 05:01:51,2007
20070110050157,,,Missouri Stats Missouri,109893,0,4120,4,1273,2007-01-10 05:01:57,2007
20070110050204,,,Iowa Stats Iowa,18040,0,1413,1,129,2007-01-10 05:02:04,2007
20070110050215,,,Oregon Stats Oregon,73141,0,3556,1,1209,2007-01-10 05:02:15,2007
20070110050224,,,New Jersey Stats New Jersey,71990,0,3393,1,408,2007-01-10 05:02:24,2007
20070110050231,,,Oklahoma Stats Oklahoma,33257,0,751,3,108,2007-01-10 05:02:31,2007
20070110050238,,,North Carolina Stats North Carolina,74213,0,2526,2,469,2007-01-10 05:02:38,2007
20070110050245,,,Connecticut Stats Connecticut,18612,0,1457,1,151,2007-01-10 05:02:45,2007
20070110050251,,,Arizona Stats Arizona,98571,0,4988,7,1353,2007-01-10 05:02:51,2007
20070110050257,,,Virginia Stats Virginia,248202,0,6415,4,3519,2007-01-10 05:02:57,2007
20070110050304,,,Pennsylvania Stats Pennsylvania,55607,0,3872,4,922,2007-01-10 05:03:04,2007
20070110050310,,,Washington State Stats Washington,82387,0,1169,4,373,2007-01-10 05:03:10,2007
20070110050317,,,Hawaii Stats Hawaii,2095,0,64,1,5,2007-01-10 05:03:17,2007
20070110050323,,,New York Stats New York,167304,0,17629,9,4274,2007-01-10 05:03:23,2007
20070110050331,,,Louisiana Stats Louisiana,56342,0,3065,5,451,2007-01-10 05:03:31,2007
20070110050341,,,Lab,25830,0,1293,4,182,2007-01-10 05:03:41,2007
20070110050358,,,North Dakota Stats North Dakota,1051,0,113,1,13,2007-01-10 05:03:58,2007
20070110050404,,,Rhode Island Stats Rhode Island,451,0,112,1,2,2007-01-10 05:04:04,2007
20070110050411,,,Mexico Stats New Mexico,36104,0,1211,3,577,2007-01-10 05:04:11,2007
20070110050417,,,Idaho Stats Idaho,3605,0,138,1,5,2007-01-10 05:04:17,2007
20070110050425,,,Alaska Stats Alaska,10884,0,282,1,180,2007-01-10 05:04:25,2007
20070110050432,,,Ohio Stats Ohio,172329,0,10133,10,2770,2007-01-10 05:04:32,2007
20070110050438,,,New Hampshire Stats New Hampshire,1057,0,281,1,17,2007-01-10 05:04:38,2007
20070110050445,,,Arkansas Stats Arkansas,68715,0,1078,1,161,2007-01-10 05:04:45,2007
20070110050451,,,Texas Stats Texas,262950,0,12169,16,1442,2007-01-10 05:04:51,2007
20070110050458,,,South Dakota Stats South Dakota,9137,0,102,1,4,2007-01-10 05:04:58,2007
20070110050505,,,Maine Stats Maine,6487,0,1170,1,60,2007-01-10 05:05:05,2007
20070110050512,,,Alabama Stats Alabama,123566,0,2217,4,1319,2007-01-10 05:05:12,2007
20070110050518,,,West Virginia Stats West Virginia,1888,0,197,1,8,2007-01-10 05:05:18,2007
20070110050525,,,Tennessee Stats Tennessee,70105,0,1321,3,135,2007-01-10 05:05:25,2007
20070110050532,,,Colorado Stats Colorado,53044,0,2090,4,317,2007-01-10 05:05:32,2007
20070110050539,,,Illinois Stats Illinois,230931,0,11572,9,4559,2007-01-10 05:05:39,2007
20070110050546,,,Wyoming Stats Wyoming,821,0,4,1,5,2007-01-10 05:05:46,2007
20070110050552,,,Nebraska Stats Nebraska,1725,0,318,1,14,2007-01-10 05:05:52,2007
20070110050559,,,Montana Stats Montana,2368,0,75,1,17,2007-01-10 05:05:59,2007
20070110050605,,,Vermont Stats Vermont,3880,0,133,1,0,2007-01-10 05:06:05,2007
20070110050612,,,Georgia Stats Georgia,120640,0,4485,2,943,2007-01-10 05:06:12,2007
20070110050618,,,Massachusetts Stats Massachusetts,6374,0,1687,2,361,2007-01-10 05:06:18,2007
20070110050625,,,Minnesota Stats Minnesota,43764,0,2630,2,554,2007-01-10 05:06:25,2007
20070110050635,,,Army,2406,0,754,1,30,2007-01-10 05:06:35,2007
20070110050645,,,Mississippi Stats Mississippi,3685,0,62,1,8,2007-01-10 05:06:45,2007
20070110050652,,,Indiana Stats Indiana,34218,0,1856,3,585,2007-01-10 05:06:52,2007
20070110050658,,,Wisconsin Stats Wisconsin,92428,0,3131,2,858,2007-01-10 05:06:58,2007
20070110050705,,,Michigan Stats Michigan,191794,0,5200,4,1733,2007-01-10 05:07:05,2007
20070110050712,,,South Carolina Stats South Carolina,63593,0,2357,2,681,2007-01-10 05:07:12,2007
20070110050718,,,Utah Stats Utah,16166,0,241,1,39,2007-01-10 05:07:18,2007
20070110050725,,,Kansas Stats Kansas,21754,0,1728,5,298,2007-01-10 05:07:25,2007
20070110050732,,,Nevada Stats Nevada,16859,0,1302,2,289,2007-01-10 05:07:32,2007
20070110050739,,,California Stats California,548330,0,10736,20,1705,2007-01-10 05:07:39,2007
20070110050746,,,Florida Stats Florida,321007,0,12024,10,4907,2007-01-10 05:07:46,2007
20070214075724,,,Arizona Stats Arizona,105802,0,5223,7,1449,2007-02-14 07:57:24,2007
20070214075730,,,Michigan Stats Utah,16748,0,249,1,39,2007-02-14 07:57:30,2007
20070214075737,,,Texas Stats Texas,272830,0,12916,16,1898,2007-02-14 07:57:37,2007
20070214075743,,,Arkansas Stats Arkansas,71247,0,1224,1,207,2007-02-14 07:57:43,2007
20070214075749,,,Tennessee Stats Tennessee,71200,0,1397,3,142,2007-02-14 07:57:49,2007
20070214075756,,,Colorado Stats Colorado,54405,0,2203,4,342,2007-02-14 07:57:56,2007
20070214075802,,,South Carolina Stats South Carolina,63593,0,2357,2,709,2007-02-14 07:58:02,2007
20070214075808,,,Nebraska Stats Nebraska,1861,0,327,1,14,2007-02-14 07:58:08,2007
20070214075815,,,Mississippi Stats Mississippi,3685,0,62,1,8,2007-02-14 07:58:15,2007
20070214075822,,,Rhode Island Stats Rhode Island,451,0,140,1,2,2007-02-14 07:58:22,2007
20070214075829,,,Montana Stats Montana,2370,0,109,1,18,2007-02-14 07:58:29,2007
20070214075838,,,Alaska Stats Alaska,10959,0,339,1,190,2007-02-14 07:58:38,2007
