"timestamp","jurisdiction","offender_profiles","arrestee","forensic_profiles","ndis_labs","investigations_aided","capture_date","year","month","quarter","era","total_profiles","profiles_per_lab","forensic_ratio","data_quality_flag","lat","lng"
2018-04-28 00:02:33,"Wisconsin",260369,10944,17737,2,7119,2018-04-28,"2018","April",2,"2015-2019",289050,144525,0.0613630859712852,"Valid",44.2685,-89.6165
2018-05-17 02:41:14,"Wisconsin",260369,10944,17737,2,7119,2018-05-17,"2018","May",2,"2015-2019",289050,144525,0.0613630859712852,"Valid",44.2685,-89.6165
2018-06-08 05:33:26,"Wisconsin",262585,11384,17856,2,7195,2018-06-08,"2018","June",2,"2015-2019",291825,145912.5,0.0611873554356207,"Valid",44.2685,-89.6165
2018-07-07 23:11:36,"Wisconsin",264623,11594,18003,2,7282,2018-07-07,"2018","July",3,"2015-2019",294220,147110,0.0611889062606213,"Valid",44.2685,-89.6165
2018-07-10 17:13:40,"Wisconsin",264623,11594,18003,2,7282,2018-07-10,"2018","July",3,"2015-2019",294220,147110,0.0611889062606213,"Valid",44.2685,-89.6165
2018-08-27 12:27:45,"Wisconsin",268535,12080,18320,2,7425,2018-08-27,"2018","August",3,"2015-2019",298935,149467.5,0.0612842256677873,"Valid",44.2685,-89.6165
2018-09-11 20:23:32,"Wisconsin",268535,12080,18320,2,7425,2018-09-11,"2018","September",3,"2015-2019",298935,149467.5,0.0612842256677873,"Valid",44.2685,-89.6165
2018-09-13 06:20:30,"Wisconsin",268535,12080,18320,2,7425,2018-09-13,"2018","September",3,"2015-2019",298935,149467.5,0.0612842256677873,"Valid",44.2685,-89.6165
2018-10-16 07:07:47,"Wisconsin",271565,12581,19124,2,7651,2018-10-16,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-17 07:32:24,"Wisconsin",271565,12581,19124,2,7651,2018-10-17,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-18 15:52:49,"Wisconsin",271565,12581,19124,2,7651,2018-10-18,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-19 16:27:11,"Wisconsin",271565,12581,19124,2,7651,2018-10-19,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-20 17:05:49,"Wisconsin",271565,12581,19124,2,7651,2018-10-20,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-21 18:40:26,"Wisconsin",271565,12581,19124,2,7651,2018-10-21,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-22 18:20:33,"Wisconsin",271565,12581,19124,2,7651,2018-10-22,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-24 09:44:34,"Wisconsin",271565,12581,19124,2,7651,2018-10-24,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-10-27 19:44:38,"Wisconsin",271565,12581,19124,2,7651,2018-10-27,"2018","October",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-11-04 15:31:47,"Wisconsin",271565,12581,19124,2,7651,2018-11-04,"2018","November",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-11-16 18:35:06,"Wisconsin",271565,12581,19124,2,7651,2018-11-16,"2018","November",4,"2015-2019",303270,151635,0.0630593200778184,"Valid",44.2685,-89.6165
2018-11-30 04:40:44,"Wisconsin",273608,12948,19231,2,7840,2018-11-30,"2018","November",4,"2015-2019",305787,152893.5,0.062890181727804,"Valid",44.2685,-89.6165
2018-12-04 03:28:34,"Wisconsin",273608,12948,19231,2,7840,2018-12-04,"2018","December",4,"2015-2019",305787,152893.5,0.062890181727804,"Valid",44.2685,-89.6165
2018-12-20 21:46:43,"Wisconsin",273608,12948,19231,2,7840,2018-12-20,"2018","December",4,"2015-2019",305787,152893.5,0.062890181727804,"Valid",44.2685,-89.6165
2018-12-30 18:07:48,"Wisconsin",273608,12948,19231,2,7840,2018-12-30,"2018","December",4,"2015-2019",305787,152893.5,0.062890181727804,"Valid",44.2685,-89.6165
2019-01-03 20:36:42,"Wisconsin",273608,12948,19231,2,7840,2019-01-03,"2019","January",1,"2015-2019",305787,152893.5,0.062890181727804,"Valid",44.2685,-89.6165
2019-01-29 22:20:14,"Wisconsin",273608,12948,19231,2,7840,2019-01-29,"2019","January",1,"2015-2019",305787,152893.5,0.062890181727804,"Valid",44.2685,-89.6165
2019-02-15 16:41:31,"Wisconsin",276796,13242,19407,2,7973,2019-02-15,"2019","February",1,"2015-2019",309445,154722.5,0.0627155067944223,"Valid",44.2685,-89.6165
2019-03-02 06:00:36,"Wisconsin",279040,13656,19519,2,8032,2019-03-02,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-02 21:15:00,"Wisconsin",279040,13656,19519,2,8032,2019-03-02,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-05 14:54:01,"Wisconsin",279040,13656,19519,2,8032,2019-03-05,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-07 11:03:47,"Wisconsin",279040,13656,19519,2,8032,2019-03-07,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-20 23:31:59,"Wisconsin",279040,13656,19519,2,8032,2019-03-20,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-22 20:41:55,"Wisconsin",279040,13656,19519,2,8032,2019-03-22,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-23 20:25:17,"Wisconsin",279040,13656,19519,2,8032,2019-03-23,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-24 20:17:18,"Wisconsin",279040,13656,19519,2,8032,2019-03-24,"2019","March",1,"2015-2019",312215,156107.5,0.0625178162484186,"Valid",44.2685,-89.6165
2019-03-26 16:14:30,"Wisconsin",280993,13841,19649,2,8104,2019-03-26,"2019","March",1,"2015-2019",314483,157241.5,0.0624803248506279,"Valid",44.2685,-89.6165
2019-04-01 20:37:37,"Wisconsin",280993,13841,19649,2,8104,2019-04-01,"2019","April",2,"2015-2019",314483,157241.5,0.0624803248506279,"Valid",44.2685,-89.6165
2019-04-12 15:08:04,"Wisconsin",280993,13841,19649,2,8104,2019-04-12,"2019","April",2,"2015-2019",314483,157241.5,0.0624803248506279,"Valid",44.2685,-89.6165
2019-05-02 13:50:53,"Wisconsin",282476,14085,19789,2,8188,2019-05-02,"2019","May",2,"2015-2019",316350,158175,0.0625541330804489,"Valid",44.2685,-89.6165
2019-05-02 23:12:36,"Wisconsin",282476,14085,19789,2,8188,2019-05-02,"2019","May",2,"2015-2019",316350,158175,0.0625541330804489,"Valid",44.2685,-89.6165
2019-05-10 23:53:59,"Wisconsin",282476,14085,19789,2,8188,2019-05-10,"2019","May",2,"2015-2019",316350,158175,0.0625541330804489,"Valid",44.2685,-89.6165
2019-05-10 23:54:00,"Wisconsin",282476,14085,19789,2,8188,2019-05-10,"2019","May",2,"2015-2019",316350,158175,0.0625541330804489,"Valid",44.2685,-89.6165
2019-05-11 00:03:25,"Wisconsin",282476,14085,19789,2,8188,2019-05-11,"2019","May",2,"2015-2019",316350,158175,0.0625541330804489,"Valid",44.2685,-89.6165
2019-05-23 12:37:47,"Wisconsin",284919,14422,19942,2,8255,2019-05-23,"2019","May",2,"2015-2019",319283,159641.5,0.0624586965168831,"Valid",44.2685,-89.6165
2019-06-11 14:47:17,"Wisconsin",284919,14422,19942,2,8255,2019-06-11,"2019","June",2,"2015-2019",319283,159641.5,0.0624586965168831,"Valid",44.2685,-89.6165
2019-06-12 16:55:11,"Wisconsin",284919,14422,19942,2,8255,2019-06-12,"2019","June",2,"2015-2019",319283,159641.5,0.0624586965168831,"Valid",44.2685,-89.6165
2019-06-13 16:13:43,"Wisconsin",284919,14422,19942,2,8255,2019-06-13,"2019","June",2,"2015-2019",319283,159641.5,0.0624586965168831,"Valid",44.2685,-89.6165
2019-06-14 18:04:25,"Wisconsin",284919,14422,19942,2,8255,2019-06-14,"2019","June",2,"2015-2019",319283,159641.5,0.0624586965168831,"Valid",44.2685,-89.6165
2019-06-20 21:09:00,"Wisconsin",286513,14666,20039,2,8311,2019-06-20,"2019","June",2,"2015-2019",321218,160609,0.062384424285065,"Valid",44.2685,-89.6165
2019-06-26 13:52:47,"Wisconsin",286513,14666,20039,2,8311,2019-06-26,"2019","June",2,"2015-2019",321218,160609,0.062384424285065,"Valid",44.2685,-89.6165
2019-07-02 20:13:15,"Wisconsin",286513,14666,20039,2,8311,2019-07-02,"2019","July",3,"2015-2019",321218,160609,0.062384424285065,"Valid",44.2685,-89.6165
2019-07-03 22:42:20,"Wisconsin",286513,14666,20039,2,8311,2019-07-03,"2019","July",3,"2015-2019",321218,160609,0.062384424285065,"Valid",44.2685,-89.6165
2019-08-10 09:16:18,"Wisconsin",287900,14907,20166,2,8360,2019-08-10,"2019","August",3,"2015-2019",322973,161486.5,0.062438655862874,"Valid",44.2685,-89.6165
2019-08-16 13:49:08,"Wisconsin",287900,14907,20166,2,8360,2019-08-16,"2019","August",3,"2015-2019",322973,161486.5,0.062438655862874,"Valid",44.2685,-89.6165
2019-08-24 20:22:50,"Wisconsin",287900,14907,20166,2,8360,2019-08-24,"2019","August",3,"2015-2019",322973,161486.5,0.062438655862874,"Valid",44.2685,-89.6165
2019-08-25 21:03:57,"Wisconsin",287900,14907,20166,2,8360,2019-08-25,"2019","August",3,"2015-2019",322973,161486.5,0.062438655862874,"Valid",44.2685,-89.6165
2019-09-29 20:05:43,"Wisconsin",291421,15435,20437,2,8498,2019-09-29,"2019","September",3,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-09-29 20:06:38,"Wisconsin",291421,15435,20437,2,8498,2019-09-29,"2019","September",3,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-10-04 19:30:52,"Wisconsin",291421,15435,20437,2,8498,2019-10-04,"2019","October",4,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-10-05 21:25:55,"Wisconsin",291421,15435,20437,2,8498,2019-10-05,"2019","October",4,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-10-06 08:56:02,"Wisconsin",291421,15435,20437,2,8498,2019-10-06,"2019","October",4,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-10-11 16:13:18,"Wisconsin",291421,15435,20437,2,8498,2019-10-11,"2019","October",4,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-10-17 00:08:04,"Wisconsin",291421,15435,20437,2,8498,2019-10-17,"2019","October",4,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-10-19 06:13:18,"Wisconsin",291421,15435,20437,2,8498,2019-10-19,"2019","October",4,"2015-2019",327293,163646.5,0.0624425209216207,"Valid",44.2685,-89.6165
2019-10-26 04:32:49,"Wisconsin",292840,15749,20562,2,8562,2019-10-26,"2019","October",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-10-27 05:53:31,"Wisconsin",292840,15749,20562,2,8562,2019-10-27,"2019","October",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-10-30 21:12:12,"Wisconsin",292840,15749,20562,2,8562,2019-10-30,"2019","October",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-11-02 01:01:33,"Wisconsin",292840,15749,20562,2,8562,2019-11-02,"2019","November",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-11-04 05:03:15,"Wisconsin",292840,15749,20562,2,8562,2019-11-04,"2019","November",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-11-07 03:25:13,"Wisconsin",292840,15749,20562,2,8562,2019-11-07,"2019","November",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-11-08 02:32:43,"Wisconsin",292840,15749,20562,2,8562,2019-11-08,"2019","November",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-11-17 16:52:00,"Wisconsin",292840,15749,20562,2,8562,2019-11-17,"2019","November",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-11-24 09:52:29,"Wisconsin",292840,15749,20562,2,8562,2019-11-24,"2019","November",4,"2015-2019",329151,164575.5,0.0624698086896288,"Valid",44.2685,-89.6165
2019-12-17 19:13:31,"Wisconsin",294296,15748,20710,2,8614,2019-12-17,"2019","December",4,"2015-2019",330754,165377,0.0626145110867896,"Valid",44.2685,-89.6165
2019-12-26 18:59:28,"Wisconsin",294296,15748,20710,2,8614,2019-12-26,"2019","December",4,"2015-2019",330754,165377,0.0626145110867896,"Valid",44.2685,-89.6165
2020-01-17 18:00:42,"Wisconsin",295921,15989,20807,2,8668,2020-01-17,"2020","January",1,"2020+",332717,166358.5,0.062536630229294,"Valid",44.2685,-89.6165
2020-03-01 05:18:58,"Wisconsin",299625,16880,20958,2,8708,2020-03-01,"2020","March",1,"2020+",337463,168731.5,0.06210458628057,"Valid",44.2685,-89.6165
2020-03-07 03:10:08,"Wisconsin",299625,16880,20958,2,8749,2020-03-07,"2020","March",1,"2020+",337463,168731.5,0.06210458628057,"Valid",44.2685,-89.6165
2020-03-26 15:49:38,"Wisconsin",301496,17170,21029,2,8791,2020-03-26,"2020","March",1,"2020+",339695,169847.5,0.0619055329045173,"Valid",44.2685,-89.6165
2020-04-01 17:51:10,"Wisconsin",301496,17170,21029,2,8791,2020-04-01,"2020","April",2,"2020+",339695,169847.5,0.0619055329045173,"Valid",44.2685,-89.6165
2020-04-01 21:13:39,"Wisconsin",301496,17170,21029,2,8791,2020-04-01,"2020","April",2,"2020+",339695,169847.5,0.0619055329045173,"Valid",44.2685,-89.6165
2020-04-05 08:00:00,"Wisconsin",301496,17170,21029,2,8791,2020-04-05,"2020","April",2,"2020+",339695,169847.5,0.0619055329045173,"Valid",44.2685,-89.6165
2020-04-14 12:19:31,"Wisconsin",301496,17170,21029,2,8791,2020-04-14,"2020","April",2,"2020+",339695,169847.5,0.0619055329045173,"Valid",44.2685,-89.6165
2020-04-15 18:21:37,"Wisconsin",301496,17170,21029,2,8791,2020-04-15,"2020","April",2,"2020+",339695,169847.5,0.0619055329045173,"Valid",44.2685,-89.6165
2020-04-29 22:51:29,"Wisconsin",302957,17369,21116,2,8824,2020-04-29,"2020","April",2,"2020+",341442,170721,0.0618435927624604,"Valid",44.2685,-89.6165
2020-05-10 22:12:07,"Wisconsin",302957,17369,21116,2,8824,2020-05-10,"2020","May",2,"2020+",341442,170721,0.0618435927624604,"Valid",44.2685,-89.6165
2020-05-11 22:49:52,"Wisconsin",302957,17369,21116,2,8824,2020-05-11,"2020","May",2,"2020+",341442,170721,0.0618435927624604,"Valid",44.2685,-89.6165
2020-05-19 20:19:42,"Wisconsin",304058,17462,21212,2,8855,2020-05-19,"2020","May",2,"2020+",342732,171366,0.0618909235204183,"Valid",44.2685,-89.6165
2020-06-07 22:43:49,"Wisconsin",304058,17462,21212,2,8855,2020-06-07,"2020","June",2,"2020+",342732,171366,0.0618909235204183,"Valid",44.2685,-89.6165
2020-06-20 22:19:47,"Wisconsin",304480,17552,21311,2,8915,2020-06-20,"2020","June",2,"2020+",343343,171671.5,0.0620691262090679,"Valid",44.2685,-89.6165
2020-07-19 13:44:20,"Wisconsin",304815,17768,21390,2,8946,2020-07-19,"2020","July",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-07-28 16:29:52,"Wisconsin",304815,17768,21390,2,8946,2020-07-28,"2020","July",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-02 09:52:15,"Wisconsin",304815,17768,21390,2,8946,2020-08-02,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-03 11:07:41,"Wisconsin",304815,17768,21390,2,8946,2020-08-03,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-06 10:20:56,"Wisconsin",304815,17768,21390,2,8946,2020-08-06,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-06 19:14:21,"Wisconsin",304815,17768,21390,2,8946,2020-08-06,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-09 03:03:42,"Wisconsin",304815,17768,21390,2,8946,2020-08-09,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-14 16:10:13,"Wisconsin",304815,17768,21390,2,8946,2020-08-14,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-16 12:15:00,"Wisconsin",304815,17768,21390,2,8946,2020-08-16,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-18 15:16:22,"Wisconsin",304815,17768,21390,2,8946,2020-08-18,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-20 05:24:31,"Wisconsin",304815,17768,21390,2,8946,2020-08-20,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-08-26 04:42:32,"Wisconsin",304815,17768,21390,2,8946,2020-08-26,"2020","August",3,"2020+",343973,171986.5,0.0621851133664561,"Valid",44.2685,-89.6165
2020-09-14 02:12:04,"Wisconsin",305389,17993,21470,2,8981,2020-09-14,"2020","September",3,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-09-16 10:53:38,"Wisconsin",305389,17993,21470,2,8981,2020-09-16,"2020","September",3,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-09-16 21:15:29,"Wisconsin",305389,17993,21470,2,8981,2020-09-16,"2020","September",3,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-09-17 05:16:36,"Wisconsin",305389,17993,21470,2,8981,2020-09-17,"2020","September",3,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-09-18 18:43:43,"Wisconsin",305389,17993,21470,2,8981,2020-09-18,"2020","September",3,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-09-20 21:22:12,"Wisconsin",305389,17993,21470,2,8981,2020-09-20,"2020","September",3,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-09-26 22:42:15,"Wisconsin",305389,17993,21470,2,8981,2020-09-26,"2020","September",3,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-10-02 21:33:32,"Wisconsin",305389,17993,21470,2,8981,2020-10-02,"2020","October",4,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-10-16 20:52:00,"Wisconsin",305389,17993,21470,2,8981,2020-10-16,"2020","October",4,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-10-18 09:24:33,"Wisconsin",305389,17993,21470,2,8981,2020-10-18,"2020","October",4,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-10-20 01:03:27,"Wisconsin",305389,17993,21470,2,8981,2020-10-20,"2020","October",4,"2020+",344852,172426,0.0622585920916799,"Valid",44.2685,-89.6165
2020-10-28 21:59:25,"Wisconsin",306939,18539,21608,2,9065,2020-10-28,"2020","October",4,"2020+",347086,173543,0.0622554640636615,"Valid",44.2685,-89.6165
2020-10-29 19:48:30,"Wisconsin",306939,18539,21608,2,9065,2020-10-29,"2020","October",4,"2020+",347086,173543,0.0622554640636615,"Valid",44.2685,-89.6165
2020-11-11 22:34:30,"Wisconsin",306939,18539,21608,2,9065,2020-11-11,"2020","November",4,"2020+",347086,173543,0.0622554640636615,"Valid",44.2685,-89.6165
2020-11-12 01:15:39,"Wisconsin",306939,18539,21608,2,9065,2020-11-12,"2020","November",4,"2020+",347086,173543,0.0622554640636615,"Valid",44.2685,-89.6165
2020-11-25 10:24:05,"Wisconsin",306939,18539,21608,2,9065,2020-11-25,"2020","November",4,"2020+",347086,173543,0.0622554640636615,"Valid",44.2685,-89.6165
2020-11-26 07:10:15,"Wisconsin",306939,18539,21608,2,9065,2020-11-26,"2020","November",4,"2020+",347086,173543,0.0622554640636615,"Valid",44.2685,-89.6165
2020-12-03 02:20:58,"Wisconsin",307812,18745,21685,2,9105,2020-12-03,"2020","December",4,"2020+",348242,174121,0.062269915748244,"Valid",44.2685,-89.6165
2020-12-03 07:23:10,"Wisconsin",307812,18745,21685,2,9105,2020-12-03,"2020","December",4,"2020+",348242,174121,0.062269915748244,"Valid",44.2685,-89.6165
2020-12-04 07:16:40,"Wisconsin",307812,18745,21685,2,9105,2020-12-04,"2020","December",4,"2020+",348242,174121,0.062269915748244,"Valid",44.2685,-89.6165
2020-12-09 08:43:43,"Wisconsin",307812,18745,21685,2,9105,2020-12-09,"2020","December",4,"2020+",348242,174121,0.062269915748244,"Valid",44.2685,-89.6165
2020-12-18 22:09:58,"Wisconsin",309001,18745,21759,2,9142,2020-12-18,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2020-12-24 15:55:01,"Wisconsin",309001,18745,21759,2,9142,2020-12-24,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2020-12-25 18:50:38,"Wisconsin",309001,18745,21759,2,9142,2020-12-25,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2020-12-26 16:19:23,"Wisconsin",309001,18745,21759,2,9142,2020-12-26,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2020-12-27 18:14:00,"Wisconsin",309001,18745,21759,2,9142,2020-12-27,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2020-12-28 19:30:55,"Wisconsin",309001,18745,21759,2,9142,2020-12-28,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2020-12-29 21:34:43,"Wisconsin",309001,18745,21759,2,9142,2020-12-29,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2020-12-30 18:56:07,"Wisconsin",309001,18745,21759,2,9142,2020-12-30,"2020","December",4,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-01 07:17:29,"Wisconsin",309001,18745,21759,2,9142,2021-01-01,"2021","January",1,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-03 11:38:01,"Wisconsin",309001,18745,21759,2,9142,2021-01-03,"2021","January",1,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-04 12:41:31,"Wisconsin",309001,18745,21759,2,9142,2021-01-04,"2021","January",1,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-17 12:34:28,"Wisconsin",309001,18745,21759,2,9142,2021-01-17,"2021","January",1,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-17 15:48:05,"Wisconsin",309001,18745,21759,2,9142,2021-01-17,"2021","January",1,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-18 21:53:53,"Wisconsin",309001,18745,21759,2,9142,2021-01-18,"2021","January",1,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-19 08:03:23,"Wisconsin",309001,18745,21759,2,9142,2021-01-19,"2021","January",1,"2020+",349505,174752.5,0.062256620076966,"Valid",44.2685,-89.6165
2021-01-24 09:07:28,"Wisconsin",309504,18840,21805,2,9171,2021-01-24,"2021","January",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-01-25 00:45:21,"Wisconsin",309504,18840,21805,2,9171,2021-01-25,"2021","January",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-01-26 04:00:48,"Wisconsin",309504,18840,21805,2,9171,2021-01-26,"2021","January",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-01-29 17:02:44,"Wisconsin",309504,18840,21805,2,9171,2021-01-29,"2021","January",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-01-31 20:54:15,"Wisconsin",309504,18840,21805,2,9171,2021-01-31,"2021","January",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-02-06 10:21:32,"Wisconsin",309504,18840,21805,2,9171,2021-02-06,"2021","February",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-02-12 00:46:58,"Wisconsin",309504,18840,21805,2,9171,2021-02-12,"2021","February",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-02-14 00:46:27,"Wisconsin",309504,18840,21805,2,9171,2021-02-14,"2021","February",1,"2020+",350149,175074.5,0.0622734892859897,"Valid",44.2685,-89.6165
2021-03-03 05:52:50,"Wisconsin",310583,19433,21877,2,9171,2021-03-03,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-03-05 01:20:11,"Wisconsin",310583,19433,21877,2,9171,2021-03-05,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-03-08 04:01:36,"Wisconsin",310583,19433,21877,2,9171,2021-03-08,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-03-08 11:17:58,"Wisconsin",310583,19433,21877,2,9171,2021-03-08,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-03-09 00:51:58,"Wisconsin",310583,19433,21877,2,9171,2021-03-09,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-03-11 02:39:51,"Wisconsin",310583,19433,21877,2,9171,2021-03-11,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-03-18 00:06:09,"Wisconsin",310583,19433,21877,2,9171,2021-03-18,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-03-24 05:07:29,"Wisconsin",310583,19433,21877,2,9171,2021-03-24,"2021","March",1,"2020+",351893,175946.5,0.0621694662866269,"Valid",44.2685,-89.6165
2021-04-09 02:05:05,"Wisconsin",311524,19523,21947,2,9246,2021-04-09,"2021","April",2,"2020+",352994,176497,0.0621738613120903,"Valid",44.2685,-89.6165
2021-04-14 04:30:38,"Wisconsin",311524,19523,21947,2,9246,2021-04-14,"2021","April",2,"2020+",352994,176497,0.0621738613120903,"Valid",44.2685,-89.6165
2021-04-28 15:30:14,"Wisconsin",311524,19523,21947,2,9246,2021-04-28,"2021","April",2,"2020+",352994,176497,0.0621738613120903,"Valid",44.2685,-89.6165
2021-05-07 09:09:54,"Wisconsin",312172,19607,22029,2,9284,2021-05-07,"2021","May",2,"2020+",353808,176904,0.0622625830959164,"Valid",44.2685,-89.6165
